X,Y,Z,cluster
585.131,-70.9555,307.047,1
954.772,-365.581,823.603,1
-718.924,-296.426,440.84,2
-953.673,-715.201,-116.611,0
707.389,-307.962,-578.295,1
20.4169,344.401,-437.849,0
690.542,-91.4029,600.33,1
21.7598,665.151,819.331,2
681.143,-608.875,-431.013,1
-471.664,920.652,-314.432,0
-693.228,-528.611,563.952,2
-485.275,15.2288,-659.413,0
-773.675,-44.9537,-303.751,0
436.018,91.403,-792.657,1
-505.417,-917.905,-91.3419,0
851.924,182.287,-575.365,1
-144.444,-486.496,413.068,2
917.661,324.748,749.748,1
308.207,-184.851,-300.394,1
973.876,937.62,979.003,1
180.761,225.501,-742.79,0
-684.439,725.822,-398.114,0
-933.409,-845.943,164.525,2
161.046,-452.132,878.475,2
553.148,-889.279,-50.0808,1
-874.02,-171.667,94.76,2
-20.9662,-135.289,-174.535,0
-610.523,459.395,662.099,2
721.915,823.054,-174.474,1
-542.161,-31.0373,-770.257,0
-990.905,152.928,774.834,2
-748.039,283.242,327.799,2
200.11,-697.623,625.66,2
-598.56,-70.101,-501.266,0
-835.444,545.213,-216.468,0
-616.138,-731.437,662.099,2
-974.425,243.324,843.745,2
-254.494,-460.25,-166.906,0
-599.597,-70.4061,-71.1386,0
330.058,-548.143,-457.259,1
602.954,-682.424,807.489,1
478.439,918.149,619.007,1
-677.297,193.945,428.877,2
790.521,669.546,651.601,1
-684.072,87.7407,687.552,2
-487.167,52.6445,-283.242,0
880.734,-100.314,-628.101,1
182.897,620.655,34.2723,1
596.545,549.974,619.495,1
-929.868,-604.602,-578.417,0
-765.252,427.9,-972.228,0
-541.429,169.042,946.226,2
138.524,243.08,-873.836,0
-837.336,-833.613,-696.951,0
-12.3599,-964.232,428.633,2
110.202,70.2231,420.576,2
-57.0391,861.812,-971.068,0
610.95,51.4237,861.263,1
966.491,260.72,906.552,1
308.084,312.235,-3.50958,1
-116.245,311.136,-966.124,0
-966.43,982.36,936.461,2
-257.24,109.47,-723.746,0
103.183,256.691,45.0149,1
479.599,-860.591,182.165,1
247.963,686.331,-189.245,1
-921.079,470.016,349.468,2
633.961,768.609,130.161,1
-439.314,-711.478,-649.586,0
517.258,692.801,938.109,2
-512.925,183.569,-531.419,0
-725.578,521.775,842.83,2
517.747,97.2626,990.173,2
83.9564,484.298,240.883,2
-910.398,214.393,747.856,2
-338.664,-332.438,-455.611,0
820.063,-503.525,-707.877,1
-574.694,479.782,-89.3276,0
-32.8074,-645.558,-291.238,0
537.645,-945.677,-541.429,1
491.012,-667.043,-35.1268,1
669.118,-462.935,650.014,1
-816.889,-99.0936,-2.16675,0
349.834,185.034,547.899,1
-772.149,760.125,-186.987,0
-393.048,663.076,-706.839,0
-329.02,-256.02,873.287,2
-462.996,101.047,-386.822,0
-146.214,631.886,-695.059,0
743.217,-382.672,-256.325,1
-827.693,302.042,-850.703,0
-551.622,378.765,53.1328,2
789.056,838.618,315.47,1
815.912,98.9105,165.258,1
413.923,741.997,284.89,1
-172.582,427.351,721.244,2
-770.379,-478.317,231.849,2
-771.966,201.941,364.544,2
709.22,-77.2423,304.117,1
-199.988,274.575,318.461,2
-279.641,104.526,611.316,2
827.387,-171.606,302.408,1
174.657,498.215,-763.482,0
303.69,-971.557,758.049,2
-190.283,-922.727,-424.421,0
-530.503,-254.372,-328.166,0
745.659,618.214,-235.572,1
896.298,202.307,-59.4805,1
-525.559,473.678,132.725,2
-194.25,-24.2621,-520.005,0
-818.781,-335.368,-235.511,0
880.368,90.3043,-623.157,1
1.31238,-24.5063,-389.203,0
-270.486,204.383,-428.938,0
244.667,-539.72,431.562,1
-317.85,381.634,-903.928,0
-987.121,584.826,393.353,2
921.445,-103.061,-971.374,1
-753.105,-612.415,671.926,2
421.491,-799.738,-723.807,1
-673.879,799.371,-857.356,0
-71.2607,808.832,-606.067,0
141.209,855.342,-546.251,0
-389.264,-241.92,-965.392,0
329.753,-770.806,698.904,2
-781.915,-421.918,-361.553,0
355.938,-449.934,802.118,2
920.408,808.527,-183.081,1
-431.074,593.249,-157.384,0
638.295,-912.412,827.693,1
552.965,910.886,-874.569,1
-52.095,88.9005,-179.784,0
-775.14,-969.482,-891.842,0
730.033,283.914,-586.169,1
499.741,-736.381,-437.727,1
-71.0165,938.414,889.462,2
-824.274,-332.56,-165.197,0
322.062,-858.943,-905.026,0
-758.477,53.2549,-965.148,0
-673.269,-720.939,323.771,2
-672.414,374.31,644.398,2
-151.097,456.099,178.198,2
762.749,-388.958,696.768,1
-762.078,-852.046,-969.298,0
902.402,652.699,531.541,1
829.157,-835.688,383.709,1
-676.87,-105.441,-536.851,0
-447.249,-32.6853,465.377,2
-629.994,-412.275,755.486,2
941.527,861.69,28.5959,1
-341.655,638.051,-689.688,0
-193.945,-259.438,-208.106,0
713.126,-194.922,719.291,1
-864.315,221.046,-473.617,0
229.896,349.773,32.3192,1
-342.021,-638.234,-293.802,0
-289.529,-630.726,25.5441,2
216.529,991.699,140.599,1
714.896,595.63,141.942,1
940.062,225.745,355.083,1
-71.3828,560.595,-105.136,0
-662.709,266.762,-69.9178,0
-79.7448,-995.911,-395.978,0
206.092,326.212,-208.838,1
106.906,-531.419,135.594,1
-158.055,709.403,-177.282,0
-688.65,-567.553,-912.046,0
-275.918,-969.726,400.617,2
624.989,-660.268,851.314,1
891.171,-577.929,-244.056,1
340.434,730.094,-572.253,1
-153.05,-284.219,-259.438,0
740.288,-384.075,-925.474,1
312.113,-851.192,-178.869,1
763.787,536.912,-24.2011,1
699.881,459.395,-775.567,1
281.655,-397.565,-486.496,1
-891.964,496.567,349.04,2
134.922,-445.173,-460.555,0
121.311,-36.8969,-907.468,0
488.266,701.956,-400.067,1
-934.935,863.399,-125.401,0
-339.335,729.118,586.901,2
-204.199,906.98,-894.894,0
-319.864,152.623,24.5675,2
-105.075,761.834,917.905,2
607.898,777.154,409.833,1
515.305,-85.9095,-604.541,1
448.409,207.495,949.278,2
-650.441,-776.238,518.967,2
449.202,503.22,-69.1854,1
507.126,317.301,921.079,2
52.4004,-307.23,-918.577,0
746.696,975.097,-535.752,1
933.714,-665.212,-157.14,1
-234.474,913.877,-50.386,0
711.661,-117.038,-199.56,1
-657.704,-932.981,-858.211,0
-728.751,519.883,768.182,2
325.236,895.566,17.6703,1
-520.737,-371.075,-478.988,0
-11.2613,-347.392,-37.202,1
618.03,421.613,-875.79,1
-586.657,142.796,-200.232,0
385.785,-321.512,483.322,1
-484.725,594.592,287.271,2
-950.865,348.003,-615.772,0
-582.202,-931.211,324.748,2
538.987,-874.996,-844.05,1
268.899,593.188,-209.204,1
-791.253,354.656,419.721,2
-390.057,-797.54,-22.6141,0
869.015,-76.8761,440.047,1
252.663,520.798,210.669,1
-178.32,-542.833,612.476,2
-441.938,697.012,723.197,2
-794.732,407.819,860.836,2
299.6,-348.735,-592.273,1
-742.912,-308.39,-576.342,0
-829.463,-48.4938,-7.47699,0
373.028,-245.033,936.277,2
-281.655,471.358,-316.874,0
329.997,459.884,107.761,1
-695.425,-466.17,-337.138,0
996.399,321.452,-92.2574,1
850.276,761.101,285.196,1
528.306,597.766,-742.485,1
-120.456,-408.551,576.281,2
-303.201,-199.499,-977.844,0
-27.1309,631.947,-953.612,0
853.572,603.504,-130.039,1
-568.834,937.925,29.2063,2
372.967,132.176,552.538,1
989.441,-790.826,-913.877,1
-537.522,463.24,-382,0
-955.016,-997.07,672.842,2
-749.992,-895.627,743.339,2
-659.413,646.291,-482.528,0
-703.848,-487.411,-982.604,0
606.311,833.247,260.72,1
-613.269,-416.791,-129.49,0
576.769,158.727,95.2483,1
-113.987,-229.896,-824.274,0
303.385,331.401,681.753,2
-673.818,309.366,-398.602,0
-972.777,-235.023,743.278,2
521.897,-818.781,-189.672,1
-677.114,-79.3176,-284.097,0
-420.881,-800.958,842.769,2
-994.568,422.224,-102.084,0
972.045,209.876,-776.177,1
674.001,-176.794,-49.9587,1
-373.577,-914.426,265.481,2
-13.5197,243.568,605.274,2
940.672,215.064,924.131,1
78.219,-861.446,290.933,2
-870.785,840.51,691.58,2
194.433,-514.573,310.343,1
451.583,-949.644,576.037,1
-135.838,-88.6563,514.451,2
32.6854,-189.428,-467.269,0
37.7515,-8.63666,-725.7,0
344.829,323.344,-27.1309,1
-196.936,373.638,286.233,2
-747.368,509.201,466.72,2
-169.835,-219.275,-440.84,0
-925.535,-247.108,-284.89,0
-176.55,551.622,-906.43,0
631.337,-501.266,539.537,1
-766.961,469.527,-484.786,0
994.568,-938.597,-717.032,1
542.039,422.163,524.094,1
-150.059,-597.705,-118.747,0
859.371,210.303,-288.919,1
320.414,839.839,191.809,1
548.753,-191.565,-669.851,1
986.45,-18.7689,222.205,1
-525.864,-160.375,-758.477,0
-45.9913,822.688,916.44,2
382.855,200.72,715.69,2
404.584,-782.708,-602.405,1
-769.097,919.797,352.641,2
-640.492,-988.891,-727.348,0
138.463,-309.244,283.12,1
663.32,335.551,28.1075,1
380.047,-637.745,320.109,1
677.297,80.8436,943.968,1
635.975,-792.901,78.219,1
132.054,-293.496,-436.689,0
-112.033,-678.396,519.7,2
-736.381,512.375,-161.168,0
-902.341,-761.834,-830.195,0
-998.108,-434.98,-123.508,0
-596.301,-954.772,-374.187,0
-155.797,882.26,969.115,2
-735.282,-768.426,202.368,2
-622.242,482.04,-402.875,0
-989.563,-631.336,877.377,2
467.33,751.152,-465.682,1
892.758,856.685,358.44,1
140.477,-471.053,-630.482,0
199.866,542.222,346.477,1
-553.514,587.756,901.242,2
564.501,-682.546,169.164,1
265.847,-929.93,-775.201,0
506.821,77.4866,149.571,1
-521.714,164.77,-835.322,0
755.73,-95.4924,609.668,1
-711.539,121.86,253.212,2
-758.538,-699.149,-462.996,0
123.508,-134.739,978.942,2
-907.285,-27.9854,-82.7967,0
597.339,-784.051,-234.84,1
756.584,-698.355,-201.208,1
839.046,337.138,345.073,1
739.189,-471.602,569.445,1
250.649,703.482,128.025,1
687.552,-38.3007,-75.2281,1
-251.747,931.761,-956.359,0
-151.463,627.796,-139.805,0
998.596,-561.388,465.926,1
-397.565,755.425,955.748,2
337.077,366.192,399.091,1
-978.881,749.382,510.788,2
199.805,-221.778,-589.526,0
-500.046,-993.957,-36.2254,0
-736.747,45.198,-936.827,0
702.323,353.191,753.716,1
-679.922,-164.525,89.816,2
-407.697,287.088,-401.166,0
-533.494,-519.15,506.821,2
-540.574,-201.514,326.212,2
-299.112,925.047,-456.587,0
810.846,655.019,139.5,1
-233.253,247.414,904.782,2
-924.558,-186.438,-187.536,0
284.524,-863.155,-249.733,1
-528.306,-597.583,-15.5949,0
-861.507,-91.4639,-896.359,0
-603.565,703.177,-230.262,0
-15.9611,976.867,457.503,2
-460.433,17.4261,-476.302,0
848.262,355.51,-641.224,1
870.235,482.223,-922.117,1
385.235,10.9562,997.62,2
-74.1904,38.1177,325.846,2
642.506,-8.02631,528.489,1
-285.989,-877.377,949.095,2
-531.968,450.728,-718.497,0
260.109,-511.399,578.967,2
174.657,204.688,412.336,2
-350.993,-898.923,34.7606,2
34.9437,618.275,-845.332,0
-428.388,585.193,723.441,2
-143.101,-443.525,922.239,2
-862.117,-565.538,-932.005,0
-466.048,227.027,304.056,2
-681.875,398.663,213.355,2
326.273,139.927,772.21,2
64.6078,-608.02,478.744,2
963.805,416.608,-96.7742,1
-799.738,-837.703,-655.69,0
710.379,-472.518,-623.89,1
792.535,-930.052,-581.591,1
-451.643,479.354,183.752,2
-801.691,-89.0835,-914.731,0
882.687,758.538,638.844,1
-460.677,-982.604,-366.619,0
868.221,215.43,-880.734,1
269.265,139.683,851.924,2
-107.639,-202.734,330.485,2
-994.385,100.314,622.425,2
-863.155,-145.665,410.81,2
-858.638,-829.585,-841.853,0
-241.432,902.28,-270.608,0
195.105,-208.716,-482.467,0
-691.092,480.697,-40.3149,0
-355.693,-88.1069,-914.548,0
814.386,-657.643,-777.276,1
363.262,72.6647,124.729,1
-292.398,900.998,-982.604,0
11.2614,702.384,-495.224,0
-210.12,-100.803,551.317,2
-967.04,-859.676,562.426,2
859.737,-110.446,-802.484,1
591.907,-78.3409,-9.73535,1
820.734,590.808,-613.758,1
-986.206,95.8586,-65.218,0
-775.384,-249.245,-460.86,0
-587.512,-939.634,362.468,2
569.689,56.4899,925.779,1
362.774,814.57,-521.47,1
-494.308,135.167,808.344,2
21.3936,933.409,796.808,2
-350.505,39.0332,198.462,2
223.548,176.428,618.824,2
231.239,47.0291,-774.468,0
-942.808,725.395,-562.67,0
-466.17,-598.01,-238.807,0
482.955,848.506,-626.514,1
291.91,981.079,806.024,2
-22.9804,556.322,-549.364,0
-856.38,-880.49,479.415,2
180.517,-195.41,-457.808,0
-876.461,-875.179,501.328,2
382.427,-746.574,459.456,1
297.342,676.87,76.449,1
610.035,771.966,118.503,1
221.412,-433.943,-671.316,0
-619.678,18.1586,292.215,2
211.585,-682.424,-859.737,0
49.6537,-209.937,-638.478,0
674.001,440.474,-323.038,1
417.158,-325.419,-13.0314,1
240.089,577.38,-725.455,0
58.5651,71.1997,966.063,2
404.157,-40.9863,-25.2388,1
22.248,188.33,-13.7028,1
-961.486,-461.226,-918.271,0
277.444,-651.784,766.9,2
-195.471,251.32,910.215,2
-100.314,141.27,461.287,2
-657.338,-752.434,666.005,2
-329.386,-100.497,-583.239,0
-544.847,963.317,388.714,2
805.109,851.802,-298.074,1
547.166,-274.087,342.448,1
-853.45,435.835,-526.109,0
610.34,545.518,-583.667,1
-355.266,826.533,-488.571,0
272.561,21.0273,242.042,1
-504.379,38.606,337.016,2
142.979,171.545,97.0184,1
235.206,-768.059,-458.052,1
-891.415,726.371,497.299,2
-419.416,-663.137,-533.86,0
633.046,221.534,-70.3451,1
-839.412,72.7257,-490.951,0
-280.068,-586.84,698.416,2
719.901,-890.927,-674.49,1
-711.844,270.547,-405.621,0
-835.322,-235.389,-777.276,0
503.586,409.345,306.07,1
198.523,-501.022,487.106,2
384.198,517.93,414.106,1
-483.688,-210.242,-627.369,0
983.642,-636.341,708.67,1
-153.661,31.7698,331.095,2
911.863,-404.34,679.373,1
-216.102,-879.025,-996.155,0
-867.122,32.8075,611.805,2
619.617,-381.146,-217.505,1
118.931,693.106,-975.829,0
458.968,103.61,622.73,1
-193.152,-271.706,-552.66,0
-875.668,738.334,-480.514,0
633.839,935.606,40.254,1
863.46,481.43,867.855,1
478.927,861.08,489.303,1
-981.811,978.454,92.5017,2
-140.965,-45.2589,316.324,2
-219.214,-745.17,-313.883,0
-536.363,-978.698,364.055,2
-770.745,132.359,-609.363,0
-678.701,587.207,91.464,2
-753.594,-941.343,-50.386,0
816.157,-968.688,643.361,1
-71.871,30.7322,-106.296,0
666.738,-360.027,709.159,1
936.4,746.88,451.094,1
-905.698,-592.334,206.031,2
192.114,-699.576,-853.999,0
-12.6651,-340.007,-941.038,0
-409.345,871.517,216.59,2
172.216,671.743,57.3444,1
297.647,236.061,-108.432,1
-832.148,-355.449,-805.048,0
909.848,-255.531,-928.526,1
-708.487,-54.9028,-707.633,0
579.455,-27.1309,-694.388,1
-61.0065,-368.999,316.569,2
360.943,767.937,398.114,1
538.926,-732.231,-108.188,1
-206.275,-852.535,-237.526,0
-674.551,-897.214,-699.515,0
331.95,722.343,-978.088,0
936.461,76.3269,-962.951,1
922.666,234.657,575.243,1
176.061,149.327,971.557,2
70.9556,-301.248,165.014,1
-666.921,-720.145,632.618,2
-642.628,747.185,-854.06,0
-536.851,-682.73,297.891,2
-152.379,363.323,402.265,2
-715.69,-628.773,722.465,2
-601.794,-513.474,963.683,2
39.3994,-909.177,-299.112,0
-224.219,-758.965,559.74,2
107.517,10.59,489.364,2
7.84332,-967.895,886.899,2
538.682,938.414,-334.696,1
732.658,-293.008,-507.981,1
-699.271,-480.758,-477.279,0
-243.202,655.934,-850.215,0
-890.683,862.972,-162.816,0
-186.071,-628.468,675.527,2
512.009,-278.481,-955.809,1
-102.695,850.337,527.574,2
-332.926,-605.884,798.517,2
-238.807,-451.888,555.712,2
247.353,571.215,-222.633,1
-496.567,-342.448,100.009,2
354.228,959.227,-295.755,1
799.555,-509.995,586.352,1
-495.895,0.885071,149.938,2
-384.259,-13.7028,50.0199,2
894.406,569.994,-28.84,1
322.916,-915.159,-103.122,1
-482.101,-568.285,-485.336,0
326.823,104.892,935.118,2
528.611,764.153,203.528,1
864.62,692.862,526.719,1
-189.734,380.413,78.5242,2
-254.25,497.421,-131.748,0
-778.924,738.029,546.19,2
-209.876,-182.47,163.182,2
-275.735,601.55,225.013,2
779.351,-729.362,-952.391,1
-177.953,607.715,-350.444,0
-849.116,-703.787,321.146,2
-363.445,-797.418,919.675,2
666.799,-700.43,-929.807,1
-124.729,737.236,436.445,2
-865.047,696.89,900.998,2
-967.956,-830.805,-115.696,0
-793.634,-701.956,469.161,2
757.317,-929.868,-143.712,1
-447.188,-389.996,-936.155,0
-370.159,737.907,-771.111,0
610.34,3.44867,-89.7549,1
836.421,402.936,815.974,1
796.625,522.446,-640.126,1
747.063,53.9263,-772.454,1
926.511,-338.42,487.167,1
338.664,536.729,-527.085,1
708.792,-39.3383,-951.354,1
-911.435,552.049,-73.397,0
-35.9202,0.0916138,550.951,2
608.448,-753.716,80.4774,1
798.578,-408.917,-452.254,1
150.487,-502.792,-727.714,0
-339.457,877.865,512.62,2
-549.242,-997.864,569.75,2
243.873,-34.9437,-51.5457,1
-576.342,-876.949,-554.247,0
-172.704,796.991,55.7573,2
-756.462,-615.589,-941.343,0
-884.457,595.569,-465.072,0
585.803,805.414,91.8912,1
-788.079,-533.372,-803.156,0
-493.332,125.645,473.983,2
-737.968,-946.287,-755.058,0
869.625,-291.543,130.955,1
814.753,-395.917,-369.243,1
615.528,719.718,-526.841,1
291.177,772.576,-990.539,0
793.817,341.533,839.107,1
-604.175,162.084,-201.147,0
346.599,-464.827,856.075,2
-911.985,244.484,908.506,2
445.235,462.569,-113.559,1
111.972,169.591,117.222,1
-57.1001,369.549,-348.918,0
304.605,-698.355,-918.699,0
-500.961,-232.154,-980.651,0
219.153,-626.881,-197.424,1
-614.002,-617.42,65.4012,2
259.926,-834.468,327.494,1
-835.2,803.583,-925.169,0
779.718,866.146,-266.518,1
562.792,346.294,-514.634,1
-311.991,-46.6017,337.382,2
-754.265,537.95,-985.534,0
310.099,-105.258,783.929,2
14.3132,-851.924,716.117,2
-229.163,329.386,-511.643,0
498.947,30.7932,665.456,1
-691.519,26.3375,67.2933,2
-45.9913,-513.474,645.619,2
893.857,987.793,-854.122,1
-516.404,638.6,-144.139,0
-402.081,868.954,528.001,2
-756.767,694.876,523.301,2
561.693,655.69,405.072,1
85.3604,191.809,-367.473,0
-576.22,529.099,317.972,2
-989.135,-368.694,38.728,2
-88.1679,302.774,211.524,2
903.684,-417.524,247.902,1
242.653,995.483,-603.687,0
605.396,-426.191,388.714,1
-737.114,245.277,798.822,2
690.054,-800.287,-395.856,1
140.049,-364.666,-211.341,1
566.271,55.269,520.371,1
136.204,-167.333,-620.472,0
-975.524,-350.017,841.792,2
-185.461,992.859,944.273,2
302.347,578.417,-263.039,1
186.865,403.18,27.8634,1
418.012,200.293,760.247,2
65.8895,74.1295,628.407,2
-834.895,146.641,855.464,2
483.078,-803.278,691.031,1
-972.167,-618.58,-241.676,0
724.174,-690.542,787.53,1
603.504,-450.911,-898.862,1
-429.975,912.29,-732.963,0
174.352,-810.968,981.201,2
-41.4746,378.277,824.336,2
88.2902,336.894,929.38,2
-242.775,597.339,-313.028,0
-155.003,-680.532,-637.989,0
-98.3,-915.647,-279.763,0
494.125,-571.764,-40.9253,1
65.0961,556.688,-62.4103,1
375.225,878.719,246.254,1
-471.358,470.626,-556.139,0
-374.676,-719.718,208.716,2
-730.216,968.566,963.683,2
-507.92,1.06818,284.158,2
726.798,358.196,-918.638,1
-425.825,564.623,-181.005,0
-516.831,895.078,386.639,2
908.689,816.096,281.961,1
494.858,499.863,127.232,1
598.499,-716.117,-547.594,1
-294.961,-625.355,-23.1635,0
-343.242,199.805,696.219,2
-791.681,-466.048,372.54,2
-793.634,-731.864,555.59,2
-213.965,-715.751,817.255,2
345.561,-250.526,-539.232,1
-111.362,926.389,828.913,2
-864.254,-13.1534,-327.555,0
237.831,-341.594,-903.562,0
-466.597,-582.079,833.43,2
413.984,88.4122,-875.484,0
915.098,614.856,-4.0589,1
328.41,-847.285,467.635,1
400.495,245.766,949.156,2
-391.156,-141.819,-189.367,0
694.693,290.323,345.073,1
-99.4598,339.702,-88.412,0
909.665,628.712,768.243,1
-850.032,532.579,-984.741,0
34.1503,-499.008,755.608,2
-650.197,-476.241,-958.739,0
-356.975,-442.366,106.235,2
226.417,-362.835,-116.977,1
-664.724,537.217,871.456,2
-799.493,-236.366,-215.003,0
501.999,-731.437,-566.393,1
890.744,-377.117,236.305,1
605.945,-51.6678,324.137,1
-282.937,-210.913,386.334,2
458.174,740.776,-867.733,1
-960.814,674.734,898.007,2
244.179,941.588,-711.356,0
-12.8483,499.435,657.766,2
-458.113,479.293,896.725,2
958.556,822.138,110.385,1
-470.687,658.498,401.593,2
916.379,-267.739,425.581,1
-742.424,20.9662,967.04,2
376.385,537.523,490.89,1
-492.66,268.716,230.995,2
-430.952,988.525,104.038,2
611.5,600.025,-118.137,1
-46.6628,10.2238,-41.4136,0
-41.5967,817.499,-516.099,0
-704.52,802.24,-664.357,0
-59.3585,411.42,438.032,2
153.539,283.975,-927.305,0
-866.085,764.458,140.294,2
-918.882,442.976,635.67,2
-270.119,909.665,544.664,2
-567.797,445.296,217.383,2
-49.1653,151.036,699.332,2
556.017,636.586,-22.6752,1
604.969,-420.209,659.475,1
676.87,49.7758,-927.671,1
-670.217,-664.907,-272.561,0
102.023,994.263,-743.034,0
-311.319,-381.024,494.736,2
-160.558,974.67,-194.067,0
366.253,-771.477,893.979,2
495.346,835.017,574.816,1
-492.172,-34.4553,680.044,2
-301.675,-116.001,428.572,2
20.478,977.111,-317.118,0
-478.866,-908.75,-730.461,0
638.356,113.01,69.6738,1
685.843,-504.501,-256.63,1
14.7405,18.2806,967.895,2
-0.88501,-17.0598,-354.656,0
276.711,-852.901,381.939,1
-279.946,-165.136,332.438,2
-374.92,456.526,-362.163,0
655.934,149.205,326.518,1
-76.2047,-557.176,858.272,2
978.393,-333.781,-984.375,1
55.208,691.763,-538.926,0
283.303,-75.2891,-820.734,0
370.403,458.907,629.017,1
-450.911,-714.042,-780.633,0
-920.408,239.113,375.103,2
618.824,447.554,737.602,1
-829.646,-932.066,-526.109,0
-99.7039,867.062,693.228,2
-355.998,678.579,-610.523,0
386.334,-712.821,69.5518,1
789.972,-141.331,665.029,1
102.084,-458.113,-988.647,0
-889.767,669.607,-710.013,0
-65.2791,278.848,23.774,2
620.106,-151.341,578.234,1
-259.499,-589.099,297.647,2
833.125,-28.901,330.607,1
911.313,253.151,-208.716,1
-960.326,-955.382,762.566,2
460.067,-335.612,-390.851,1
756.951,401.593,-898.679,1
408.124,346.965,-278.176,1
717.216,-712.027,-845.943,1
-926.817,-995.178,419.355,2
718.802,679.19,-240.272,1
18.2806,584.643,331.584,2
-662.16,822.81,121.128,2
173.01,-441.816,-365.52,1
-853.267,-922.788,-187.475,0
-759.88,-584.46,439.192,2
944.395,-976.012,29.6946,1
187.841,460.372,-415.632,0
839.839,834.712,-364.055,1
-333.659,896.664,369.121,2
77.9749,723.747,15.595,1
-185.4,307.047,-577.929,0
517.38,256.935,-78.0358,1
-604.114,-793.39,-841.731,0
-91.586,571.948,651.357,2
768.487,654.775,-628.101,1
-173.925,446.394,237.648,2
105.93,-819.88,-295.877,0
539.293,870.418,194.8,1
-213.233,-240.516,262.185,2
490.646,598.865,884.762,2
221.534,548.753,791.864,2
676.504,-683.584,-892.575,1
-176.244,741.936,-218.848,0
-702.933,-195.593,-751.152,0
620.716,576.098,-62.2882,1
848.14,94.699,529.832,1
-625.294,-634.999,-107.578,0
-404.401,-711.112,822.993,2
311.563,775.75,-13.1534,1
-638.173,753.716,-598.56,0
-133.579,-386.7,848.75,2
